"ID","Outcome Date","Animal ID","Name","Outcome Status","Euthanasia Reason","Type","Sex","Spayed/Neutered","Primary Breed","Primary Color","Secondary Color","Date of Birth","Intake Date","Days in Shelter","Timestamp"
"66886","2026-04-10T13:51:00","23768","Tobie","Transfer Out",,"Dog","Male","Yes","Chihuahua - Smooth","Brown","White","2021 Apr 03 12:00:00 AM","2026 Apr 03 03:14:00 PM","47","2026 May 20 04:05:04 PM"
"66887","2026-04-10T13:51:00","23804","Luke Combs","Transfer Out",,"Dog","Male","Yes","Cairn Terrier","Cream",,"2022 Apr 04 12:00:00 AM","2026 Apr 04 03:22:00 PM","46","2026 May 20 04:05:04 PM"
"66888","2026-04-10T13:51:00","23803","Slinky","Transfer Out",,"Dog","Male","No","Cairn Terrier","Black","White","2024 Apr 04 12:00:00 AM","2026 Apr 04 03:20:00 PM","46","2026 May 20 04:05:04 PM"
"66889","2026-04-10T13:51:00","23798","Tallulah","Transfer Out",,"Dog","Female","Yes","Cairn Terrier","Black",,"2025 Apr 04 12:00:00 AM","2026 Apr 04 03:10:00 PM","46","2026 May 20 04:05:04 PM"
"66893","2026-04-10T14:29:00","23855","Tahlia","Reclaimed",,"Dog","Female","Yes","Labrador Retriever","Black",,"2023 Apr 06 12:00:00 AM","2026 Apr 06 12:58:00 AM","44","2026 May 20 04:05:04 PM"
"66898","2026-04-10T15:00:00","17218","Shadow","Reclaimed",,"Dog","Male","Yes","Greyhound","Brown Brindle","White","2019 Oct 23 12:00:00 AM","2025 Oct 23 12:26:00 PM","209","2026 May 20 04:05:04 PM"
"66911","2026-04-10T15:55:59","17524","Figgy Puddin'","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Brown","Brindle","2024 Oct 30 12:00:00 AM","2025 Oct 30 12:30:00 PM","202","2026 May 20 04:05:04 PM"
"66912","2026-04-10T16:06:00","22245","Alex","Transfer Out",,"Dog","Male","Yes","Chihuahua - Smooth","Black","Tan","2023 Mar 03 12:00:00 AM","2026 Mar 30 05:03:00 PM","51","2026 May 20 04:05:04 PM"
"66914","2026-04-10T16:10:00","23849",,"DOA",,"Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2026 Apr 05 10:04:00 PM","45","2026 May 20 04:05:04 PM"
"66921","2026-04-10T16:16:00","21085","Taz","Reclaimed",,"Dog","Female","Yes","Labrador Retriever","White","Brown","2025 Feb 03 12:00:00 AM","2026 Feb 03 02:22:00 PM","106","2026 May 20 04:05:04 PM"
"66920","2026-04-10T16:16:48","23772",,"Adopted",,"Dog","Male","yes","Maltese Terrier","Grey","White","2018 Apr 03 12:00:00 AM","2026 Apr 03 03:33:00 PM","47","2026 May 20 04:05:04 PM"
"66923","2026-04-10T16:19:00","23896",,"DOA",,"Mammal","Unknown","Unknown","Raccoon","Grey",,,"2026 Apr 07 12:50:00 AM","43","2026 May 20 04:05:04 PM"
"66926","2026-04-10T16:27:00","23870",,"Adopted",,"Puppy","Male","Yes","Rottweiler","Black","Brown","2026 Feb 06 12:00:00 AM","2026 Apr 06 01:01:00 PM","44","2026 May 20 04:05:04 PM"
"66929","2026-04-10T16:40:00","13657","Lulu Sunrise","Transfer Out",,"Dog","Female","Yes","American Staffordshire Terrier","Brown","White","2023 Aug 12 12:00:00 AM","2026 Feb 19 11:49:00 AM","90","2026 May 20 04:05:04 PM"
"66932","2026-04-10T16:49:00","7092","Lelee","Transfer Out",,"Dog","Female","Yes","Labrador Retriever","White","Brown","2022 May 07 12:00:00 AM","2025 Sep 08 12:08:00 PM","254","2026 May 20 04:05:04 PM"
"66937","2026-04-10T17:12:00","22102","Sigrid","Adopted",,"Dog","Female","Yes","American Pit Bull Terrier","Brown","White","2022 Feb 28 12:00:00 AM","2026 Feb 27 01:56:00 PM","82","2026 May 20 04:05:04 PM"
"66941","2026-04-10T17:32:47","22843","Nellie","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Black",,"2022 Mar 20 12:00:00 AM","2026 Mar 18 10:30:00 AM","63","2026 May 20 04:05:04 PM"
"66942","2026-04-10T17:36:00","23528","Bruno","Reclaimed",,"Dog","Male","Yes","German Shepherd","Tan","Black",,"2026 Mar 29 11:57:00 PM","52","2026 May 20 04:05:04 PM"
"66948","2026-04-10T17:39:00","24098",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Brown Tabby",,"2026 Mar 27 12:00:00 AM","2026 Apr 10 04:12:00 PM","40","2026 May 20 04:05:04 PM"
"66949","2026-04-10T17:39:00","24099",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Brown Tabby","White","2026 Mar 27 12:00:00 AM","2026 Apr 10 04:12:00 PM","40","2026 May 20 04:05:04 PM"
"66950","2026-04-10T17:39:00","24100",,"Transfer Out",,"Kitten","Male","No","Domestic Shorthair","Orange Tabby","White","2026 Mar 27 12:00:00 AM","2026 Apr 10 04:12:00 PM","40","2026 May 20 04:05:04 PM"
"66951","2026-04-10T17:39:00","24102",,"Transfer Out",,"Kitten","Female","No","Domestic Shorthair","Brown Tabby",,"2026 Mar 20 12:00:00 AM","2026 Apr 10 04:20:00 PM","40","2026 May 20 04:05:04 PM"
"66953","2026-04-10T17:52:00","23521","Toscana","Adopted",,"Dog","Female","Yes","Miniature Pinscher","Red","Tan","2022 Oct 01 12:00:00 AM","2026 Apr 01 04:19:00 PM","49","2026 May 20 04:05:04 PM"
"66954","2026-04-10T17:54:00","7673","Xander","Adopted",,"Dog","Male","Yes","Labrador Retriever","Black","White","2021 Nov 15 12:00:00 AM","2025 May 16 12:39:00 PM","369","2026 May 20 04:05:04 PM"
"66958","2026-04-10T18:24:32","23802","John","Adopted Altered",,"Dog","Male","Yes","Cairn Terrier","Cream",,"2025 Apr 04 12:00:00 AM","2026 Apr 04 03:18:00 PM","46","2026 May 20 04:05:04 PM"
"66959","2026-04-10T18:35:00","23198",,"Adopted",,"Kitten","Female","Yes","Domestic Shorthair","Torbie",,"2026 Feb 17 12:00:00 AM","2026 Mar 23 06:42:00 PM","58","2026 May 20 04:05:04 PM"
"66960","2026-04-10T18:41:00","22132","Chester","Adopted",,"Dog","Male","Yes","Basset Hound","Chocolate","Chocolate","2024 Sep 01 12:00:00 AM","2026 Feb 28 10:30:00 AM","81","2026 May 20 04:05:04 PM"
"66966","2026-04-10T19:10:49","21213","Slinky","Adopted Altered",,"Cat","Male","Yes","Domestic Shorthair","Orange Tabby",,"2023 Feb 24 12:00:00 AM","2026 Feb 05 09:41:00 PM","104","2026 May 20 04:05:04 PM"
"66978","2026-04-11T10:39:00","23819",,"Unassisted Death",,"Dog","Female","No","American Pit Bull Terrier","White","Tan","2024 Apr 05 12:00:00 AM","2026 Apr 05 11:18:00 AM","45","2026 May 20 04:05:04 PM"
"67003","2026-04-11T12:28:12","22459","Angel","Adopted",,"Dog","Female","Yes","Labrador Retriever","Tan",,"2020 May 08 12:00:00 AM","2026 Mar 15 12:11:00 PM","66","2026 May 20 04:05:04 PM"
"67005","2026-04-11T12:36:08","24060","Evie","Adopted",,"Puppy","Female","Yes","American Pit Bull Terrier","White","Grey","2026 Jan 24 12:00:00 AM","2026 Apr 09 04:58:00 PM","41","2026 May 20 04:05:04 PM"
"67007","2026-04-11T12:40:25","19986","Gregory","Adopted",,"Cat","Male","Yes","Domestic Shorthair","BLUE TABBY",,"2016 Jan 03 12:00:00 AM","2026 Jan 03 01:58:00 PM","137","2026 May 20 04:05:04 PM"
"67008","2026-04-11T12:42:00","24121",,"DOA",,"Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2026 Apr 11 12:42:00 PM","39","2026 May 20 04:05:04 PM"
"67014","2026-04-11T13:04:09","23163","Tux","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Black","White","2023 Mar 23 12:00:00 AM","2026 Apr 09 12:36:00 PM","41","2026 May 20 04:05:04 PM"
"67015","2026-04-11T13:12:00","24021","Unknown","Euthanized","Rabies Risk","Mammal","Unknown","Unknown","Bat - Unspecified","Grey","Black","2024 Apr 09 12:00:00 AM","2026 Apr 09 09:07:00 AM","41","2026 May 20 04:05:04 PM"
"67017","2026-04-11T13:20:00","22545","Coco","Euthanized","Court Order","Dog","Female","Unknown","Siberian Husky","unknown",,"2023 Mar 10 12:00:00 AM","2026 Mar 10 01:54:00 PM","71","2026 May 20 04:05:04 PM"
"67020","2026-04-11T13:47:00","22172","Frankie","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Blue","White","2016 Mar 30 12:00:00 AM","2026 Mar 01 10:17:00 PM","80","2026 May 20 04:05:04 PM"
"67027","2026-04-11T14:25:09","20787","Antonelli","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Tan","White","2023 Dec 14 12:00:00 AM","2026 Jan 26 12:12:00 AM","114","2026 May 20 04:05:04 PM"
"67029","2026-04-11T14:28:00","23811",,"Euthanized","Suffering","Cat","Male","No","Domestic Shorthair","Brown Tabby",,"2020 Apr 05 12:00:00 AM","2026 Apr 05 09:02:00 AM","45","2026 May 20 04:05:04 PM"
"67030","2026-04-11T14:31:00","23789",,"Euthanized","Suffering","Cat","Male","No","Domestic Shorthair","Brown Tabby","White","2020 Apr 04 12:00:00 AM","2026 Apr 04 01:05:00 PM","46","2026 May 20 04:05:04 PM"
"67032","2026-04-11T14:33:00","23882",,"Euthanized","Suffering","Cat","Male","Unknown","Domestic Shorthair","Brown Tabby",,"2024 Apr 06 12:00:00 AM","2026 Apr 06 02:03:00 PM","44","2026 May 20 04:05:04 PM"
"67040","2026-04-11T14:53:00","24133",,"DOA",,"Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2026 Apr 11 02:53:00 PM","39","2026 May 20 04:05:04 PM"
"67043","2026-04-11T15:03:26","23518","Archie","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Blue",,"2024 Sep 29 12:00:00 AM","2026 Mar 29 04:31:00 PM","52","2026 May 20 04:05:04 PM"
"67044","2026-04-11T15:05:00","24058","Hachi","Reclaimed",,"Dog","Male","Yes","Hungarian Vizsla - Smooth","Tan",,"2017 Jan 07 12:00:00 AM","2026 Apr 09 04:11:00 PM","41","2026 May 20 04:05:04 PM"
"67048","2026-04-11T15:22:39","23838","Puppy","Adopted",,"Dog","Male","Yes","Dachshund","Black","Brown","2015 Nov 05 12:00:00 AM","2026 Apr 05 01:29:00 PM","45","2026 May 20 04:05:04 PM"
"67063","2026-04-11T16:45:00","8106","Migo","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Brown","White","2022 May 23 12:00:00 AM","2025 May 23 07:30:00 AM","362","2026 May 20 04:05:04 PM"
"67065","2026-04-11T16:51:41","21831","Rylo","Adopted",,"Dog","Male","Yes","American Pit Bull Terrier","Black Brown","White","2024 Aug 01 12:00:00 AM","2026 Feb 21 01:30:00 PM","88","2026 May 20 04:05:04 PM"
"67067","2026-04-11T16:57:00","23323","Zeke","Transfer Out",,"Dog","Male",,"American Pit Bull Terrier","Tan","Black","2023 Mar 26 12:00:00 AM","2026 Mar 25 10:17:00 PM","56","2026 May 20 04:05:04 PM"
"67068","2026-04-11T16:58:20","20659","Chili Pepper","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2019 Oct 25 12:00:00 AM","2026 Jan 21 01:59:00 PM","119","2026 May 20 04:05:04 PM"
"67069","2026-04-11T17:10:23","23755","Denim","Adopted",,"Puppy","Male","Yes","Weimaraner - Smooth","Blue","White","2026 Feb 03 12:00:00 AM","2026 Apr 03 12:31:00 PM","47","2026 May 20 04:05:04 PM"
"67072","2026-04-11T18:08:31","17906","Daisy","Adopted",,"Dog","Female","Yes","Labrador Retriever","White",,"2023 Nov 08 12:00:00 AM","2025 Nov 08 01:19:00 PM","193","2026 May 20 04:05:04 PM"
"67082","2026-04-11T18:52:01","23619","Jumper","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Grey","Grey","2024 Oct 31 12:00:00 AM","2026 Mar 31 03:22:00 PM","50","2026 May 20 04:05:04 PM"
"67083","2026-04-11T18:52:32","23620","Greyson","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Grey","Grey","2023 Mar 31 12:00:00 AM","2026 Mar 31 03:22:00 PM","50","2026 May 20 04:05:04 PM"
"67084","2026-04-11T20:20:00","24139",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Medium Hair","Orange Tabby",,"2026 Mar 28 12:00:00 AM","2026 Apr 11 06:16:00 PM","39","2026 May 20 04:05:01 PM"
"67085","2026-04-11T20:20:00","24140",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Medium Hair","Orange Tabby",,"2026 Mar 28 12:00:00 AM","2026 Apr 11 06:16:00 PM","39","2026 May 20 04:05:04 PM"
"67086","2026-04-11T20:20:00","24141",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Medium Hair","Orange Tabby",,"2026 Mar 28 12:00:00 AM","2026 Apr 11 06:16:00 PM","39","2026 May 20 04:05:04 PM"
"67087","2026-04-11T20:20:00","24142",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Medium Hair","Calico",,"2026 Mar 28 12:00:00 AM","2026 Apr 11 06:16:00 PM","39","2026 May 20 04:05:04 PM"
"67106","2026-04-12T09:34:00","16048","Omen","Unassisted Death",,"Cat","Male","Yes","Domestic Shorthair","Grey Tabby","White","2025 May 28 12:00:00 AM","2026 Mar 09 11:15:00 AM","72","2026 May 20 04:05:01 PM"
"67108","2026-04-12T09:46:00","24160",,"Euthanized","Suffering","Mammal","Unknown","Unknown","Squirrel - California Ground","Brown",,,"2026 Apr 12 09:42:00 AM","38","2026 May 20 04:05:01 PM"
"67111","2026-04-12T10:59:00","24074",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Torbie","White","2024 Apr 10 12:00:00 AM","2026 Apr 10 11:25:00 AM","40","2026 May 20 04:05:01 PM"
"67115","2026-04-12T11:37:00","23685","Popeye","Reclaimed",,"Dog","Male","Yes","Labrador Retriever","White","Grey","2023 Apr 02 12:00:00 AM","2026 Apr 01 06:29:00 PM","49","2026 May 20 04:05:01 PM"
"67138","2026-04-12T14:29:00","24161","Daisy","Reclaimed",,"Dog","Female","Yes","American Pit Bull Terrier","Fawn","Fawn","2022 Apr 12 12:00:00 AM","2026 Apr 11 07:10:00 PM","39","2026 May 20 04:05:01 PM"
"67139","2026-04-12T14:29:00","24162","Cielo","Reclaimed",,"Dog","Male","Yes","Labrador Retriever","Red","White","2023 Apr 12 12:00:00 AM","2026 Apr 11 07:10:00 PM","39","2026 May 20 04:05:01 PM"
"67143","2026-04-12T15:17:30","21632","Twiggy","Adopted",,"Cat","Female","Yes","Russian","Blue",,"2020 Feb 17 12:00:00 AM","2026 Feb 17 03:22:00 PM","92","2026 May 20 04:05:01 PM"
"67146","2026-04-12T15:52:43","23640","Ziggy","Adopted",,"Puppy","Male","Yes","Siberian Husky","Brown","Black","2026 Feb 01 12:00:00 AM","2026 Apr 01 11:15:00 AM","49","2026 May 20 04:05:01 PM"
"67164","2026-04-12T16:32:42","21951","Daria","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black","White","2025 Apr 25 12:00:00 AM","2026 Apr 10 11:23:00 AM","40","2026 May 20 04:05:01 PM"
"67172","2026-04-12T17:17:30","23961","Blue Moon","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Silver Tabby","Orange","2024 Apr 07 12:00:00 AM","2026 Apr 07 05:00:00 PM","43","2026 May 20 04:05:01 PM"
"67174","2026-04-12T17:28:31","21767","Buddy","Adopted",,"Cat","Male","Yes","Domestic Shorthair","Brown Tabby",,"2024 Feb 20 12:00:00 AM","2026 Feb 20 02:19:00 PM","89","2026 May 20 04:05:01 PM"
"67175","2026-04-12T17:30:11","20632","Wesley","Adopted",,"Dog","Male","Yes","Rottweiler","Black","Tan","2025 Jan 21 12:00:00 AM","2026 Jan 20 06:58:00 PM","120","2026 May 20 04:05:01 PM"
"67186","2026-04-12T18:30:22","22530","Handsome","Adopted",,"Dog","Male","Yes","Labrador Retriever","Brown Brindle","White","2025 Sep 09 12:00:00 AM","2026 Mar 09 03:34:00 PM","72","2026 May 20 04:05:01 PM"
"67187","2026-04-12T18:34:00","22611","Mocha Latte","Transfer Out",,"Dog","Female","Unknown","German Shepherd","Black","Brown","2023 Mar 15 12:00:00 AM","2026 Mar 11 08:14:00 PM","70","2026 May 20 04:05:01 PM"
"67191","2026-04-12T18:54:12","20954","Remy","Adopted",,"Dog","Female","Yes","Labrador Retriever","Black",,"2023 Jan 31 12:00:00 AM","2026 Jan 30 08:35:00 PM","110","2026 May 20 04:05:01 PM"
"67238","2026-04-13T10:34:20","7099","Roo","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Brown Tabby","White","2024 May 08 12:00:00 AM","2025 May 07 04:13:00 PM","378","2026 May 20 04:05:01 PM"
"67259","2026-04-13T12:21:18","23701","Mr Hamster","Adopted",,"Dog","Male","Yes","American Staffordshire Terrier","Blue","White","2016 Apr 03 12:00:00 AM","2026 Apr 02 11:51:00 AM","48","2026 May 20 04:05:01 PM"
"67276","2026-04-13T13:47:28","23642","Wasabi","Adopted",,"Puppy","Male","Yes","Siberian Husky","White","Cream","2026 Feb 01 12:00:00 AM","2026 Apr 01 11:15:00 AM","49","2026 May 20 04:05:01 PM"
"69017","2026-04-13T13:55:00","24195",,"Euthanized","Suffering","Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2026 Apr 12 06:07:00 PM","38","2026 May 20 04:05:01 PM"
"67301","2026-04-13T16:14:15","24045","Tangerine (petco)","Adopted",,"Cat","Female","yes","American Shorthair","Orange Tabby",,"2025 Nov 09 12:00:00 AM","2026 Apr 09 03:23:00 PM","41","2026 May 20 04:05:01 PM"
"67308","2026-04-13T16:22:00","22552","Bloom","Adopted",,"Puppy","Female","Yes","Labrador Retriever","Wheaten","White","2025 Dec 27 12:00:00 AM","2026 Apr 10 03:36:00 PM","40","2026 May 20 04:05:01 PM"
"67309","2026-04-13T16:25:00","24023","Alli","Reclaimed",,"Puppy","Female","Yes","American Bulldog","Brown Brindle","White","2026 Jan 12 12:00:00 AM","2026 Apr 09 10:23:00 AM","41","2026 May 20 04:05:01 PM"
"67310","2026-04-13T16:25:00","24024","Sasha","Reclaimed",,"Dog","Female","Yes","American Bulldog","Brown Brindle","White","2024 Apr 09 12:00:00 AM","2026 Apr 09 10:23:00 AM","41","2026 May 20 04:05:01 PM"
"67313","2026-04-13T16:50:56","23771","Truffle","Adopted",,"Cat","Female","Yes","Siamese","Chocolate Point",,"2023 Apr 03 12:00:00 AM","2026 Apr 03 03:23:00 PM","47","2026 May 20 04:05:01 PM"
"67314","2026-04-13T16:55:13","22704","Enzo","Adopted",,"Dog","Male","Yes","Bullmastiff","Tan","Black","2025 May 18 12:00:00 AM","2026 Mar 13 05:22:00 PM","68","2026 May 20 04:05:01 PM"
"67317","2026-04-13T17:04:15","23432","Pluto","Adopted",,"Dog","Male","yes","Siberian Husky","Black","White","2024 Mar 28 12:00:00 AM","2026 Mar 28 11:05:00 AM","53","2026 May 20 04:05:01 PM"
"67318","2026-04-13T17:08:00","22725",,"Adopted",,"Kitten","Female","Yes","Domestic Shorthair","Brown Tabby",,"2026 Jan 31 12:00:00 AM","2026 Mar 14 02:56:00 PM","67","2026 May 20 04:05:01 PM"
"67320","2026-04-13T17:21:49","23906",,"Adopted",,"Cat","Female","Yes","Domestic Shorthair","Calico","Torbie","2024 Oct 09 12:00:00 AM","2026 Apr 07 11:15:00 AM","43","2026 May 20 04:05:01 PM"
"67321","2026-04-13T17:22:31","23905",,"Adopted",,"Cat","Female","yes","Domestic Shorthair","Calico","Torbie","2024 Oct 09 12:00:00 AM","2026 Apr 07 11:15:00 AM","43","2026 May 20 04:05:01 PM"
"67325","2026-04-13T17:41:54","23914",,"Adopted",,"Puppy","Male","yes","Labrador Retriever","Tri Color",,"2026 Jan 07 12:00:00 AM","2026 Apr 07 12:28:00 PM","43","2026 May 20 04:05:01 PM"
"67326","2026-04-13T17:45:05","23987","Goldilocks","Adopted",,"Dog","Female","yes","American Pit Bull Terrier","Tan","Yellow Gold","2024 Apr 08 12:00:00 AM","2026 Apr 08 10:03:00 AM","42","2026 May 20 04:05:01 PM"
"67328","2026-04-13T18:26:00","24171",,"Reclaimed",,"Dog","Male","Yes","Chihuahua - Smooth","Tri Color",,"2020 Apr 13 12:00:00 AM","2026 Apr 12 03:05:00 PM","38","2026 May 20 04:05:01 PM"
"67329","2026-04-13T18:27:06","23871",,"Adopted",,"Puppy","Male","yes","Rottweiler","Black","Brown","2026 Feb 06 12:00:00 AM","2026 Apr 06 01:01:00 PM","44","2026 May 20 04:05:01 PM"
"67331","2026-04-13T18:34:16","22524","Triton","Adopted",,"Dog","Male","Yes","Great Pyrenees","Tan","Black","2025 Dec 09 12:00:00 AM","2026 Mar 09 02:30:00 PM","72","2026 May 20 04:05:01 PM"
"67338","2026-04-13T19:10:11","23937","Dusty","Adopted",,"Cat","Female","Yes","Domestic Shorthair","Tortoiseshell","Smoke","2024 Apr 07 12:00:00 AM","2026 Apr 07 02:14:00 PM","43","2026 May 20 04:05:01 PM"
"67350","2026-04-14T09:52:00","24091",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Calico",,"2024 Apr 10 12:00:00 AM","2026 Apr 10 03:17:00 PM","40","2026 May 20 04:05:01 PM"
"67351","2026-04-14T09:52:00","24092",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Shorthair","Cream Ginger Tabby",,"2026 Mar 20 12:00:00 AM","2026 Apr 10 03:17:00 PM","40","2026 May 20 04:05:01 PM"
"67352","2026-04-14T09:52:00","24093",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Shorthair","Cream Ginger Tabby",,"2026 Mar 20 12:00:00 AM","2026 Apr 10 03:17:00 PM","40","2026 May 20 04:05:01 PM"
"67353","2026-04-14T09:52:00","24094",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Shorthair","Calico",,"2026 Mar 20 12:00:00 AM","2026 Apr 10 03:17:00 PM","40","2026 May 20 04:05:01 PM"
"67370","2026-04-14T10:32:00","24268",,"DOA",,"Mammal","Unknown","Unknown","Bat - Little Brown Myotis","Brown",,,"2026 Apr 14 10:32:00 AM","36","2026 May 20 04:05:01 PM"
"67375","2026-04-14T10:51:00","24134",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","BLUE TABBY",,"2025 Apr 11 12:00:00 AM","2026 Apr 11 03:24:00 PM","39","2026 May 20 04:05:01 PM"
"67376","2026-04-14T10:51:00","24027",,"Transfer Out",,"Cat","Male","No","Domestic Shorthair","Black","White","2024 Apr 09 12:00:00 AM","2026 Apr 09 11:58:00 AM","41","2026 May 20 04:05:01 PM"
"67377","2026-04-14T10:51:00","24044",,"Transfer Out",,"Cat","Female","No","Domestic Medium Hair","Grey",,"2025 Oct 09 12:00:00 AM","2026 Apr 09 03:17:00 PM","41","2026 May 20 04:05:01 PM"
"67378","2026-04-14T10:51:00","24076",,"Transfer Out",,"Cat","Female","No","Domestic Shorthair","Cream Ginger Tabby",,"2024 Jun 10 12:00:00 AM","2026 Apr 10 11:30:00 AM","40","2026 May 20 04:05:01 PM"
"67379","2026-04-14T10:51:00","24106",,"Transfer Out",,"Cat","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,,"2026 Apr 10 04:51:00 PM","40","2026 May 20 04:05:01 PM"
"67382","2026-04-14T11:20:00","23673","Leo","Return to Habitat",,"Cat","Male","Yes","Domestic Shorthair","White","Black","2025 Apr 01 12:00:00 AM","2026 Apr 01 03:52:00 PM","49","2026 May 20 04:05:01 PM"
"67383","2026-04-14T11:21:00","23675","Morticia","Return to Habitat",,"Cat","Female","Yes","Domestic Shorthair","Black","White","2025 Apr 01 12:00:00 AM","2026 Apr 01 03:52:00 PM","49","2026 May 20 04:05:01 PM"
"67390","2026-04-14T11:38:51","23907","Sugar","Adopted Altered",,"Cat","Female","Yes","Domestic Shorthair","Orange Tabby",,"2023 Oct 10 12:00:00 AM","2026 Apr 07 11:15:00 AM","43","2026 May 20 04:05:01 PM"
"67391","2026-04-14T11:39:00","24247","Puma*","Transfer Out",,"Dog","Male","No","Shih Tzu","Salt and Pepper",,"2017 Apr 13 12:00:00 AM","2026 Apr 13 02:39:00 PM","37","2026 May 20 04:05:01 PM"
"67392","2026-04-14T11:39:00","24143",,"Transfer Out",,"Dog","Male","No","Great Pyrenees","White","Cream","2024 Apr 11 12:00:00 AM","2026 Apr 11 09:41:00 PM","39","2026 May 20 04:05:01 PM"
"67417","2026-04-14T12:37:00","24273",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,"2026 Apr 07 12:00:00 AM","2026 Apr 14 11:30:00 AM","36","2026 May 20 04:05:01 PM"
"67418","2026-04-14T12:37:00","24274",,"Transfer Out",,"Kitten","Unknown","Unknown","Domestic Shorthair","Brown Tabby",,"2026 Apr 07 12:00:00 AM","2026 Apr 14 11:30:00 AM","36","2026 May 20 04:05:01 PM"
